"NOMBRE_CAMPO","NEMONICO","TIPO","LONGITUD","RANGO_CLAVES"
"Causas de la discriminación. Por ser persona indígena","PM9_5_5_1","Alfanumérico",1,"2
"
"Causas de la discriminación. Por ser persona indígena","PM9_5_5_1","Alfanumérico",1,"9
"
"Causas de la discriminación. Por ser persona afrodescendiente","PM9_5_5_2","Alfanumérico",1,"1
"
"Causas de la discriminación. Por ser persona afrodescendiente","PM9_5_5_2","Alfanumérico",1,"2
"
"Causas de la discriminación. Por ser persona afrodescendiente","PM9_5_5_2","Alfanumérico",1,"9
"
"Causas de la discriminación. Por ser persona con discapacidad","PM9_5_5_3","Alfanumérico",1,"1
"
"Causas de la discriminación. Por ser persona con discapacidad","PM9_5_5_3","Alfanumérico",1,"2
"
"Causas de la discriminación. Por ser persona con discapacidad","PM9_5_5_3","Alfanumérico",1,"9
"
"Causas de la discriminación. Por nacer en el extranjero o cambiar lugar de residencia","PM9_5_5_4","Alfanumérico",1,"1
"
"Causas de la discriminación. Por nacer en el extranjero o cambiar lugar de residencia","PM9_5_5_4","Alfanumérico",1,"2
"
"Causas de la discriminación. Por nacer en el extranjero o cambiar lugar de residencia","PM9_5_5_4","Alfanumérico",1,"9
"
"Causas de la discriminación. Por su religión","PM9_5_5_5","Alfanumérico",1,"1
"
"Causas de la discriminación. Por su religión","PM9_5_5_5","Alfanumérico",1,"2
"
"Causas de la discriminación. Por su religión","PM9_5_5_5","Alfanumérico",1,"9
"
"Causas de la discriminación. Por su edad","PM9_5_5_6","Alfanumérico",1,"1
"
"Causas de la discriminación. Por su edad","PM9_5_5_6","Alfanumérico",1,"2
"
"Causas de la discriminación. Por su edad","PM9_5_5_6","Alfanumérico",1,"9
"
"Causas de la discriminación. Por ser mujer","PM9_5_5_7","Alfanumérico",1,"1
"
"Causas de la discriminación. Por ser mujer","PM9_5_5_7","Alfanumérico",1,"2
"
"Causas de la discriminación. Por ser mujer","PM9_5_5_7","Alfanumérico",1,"9
"
"Causas de la discriminación. Por otra situación","PM9_5_5_8","Alfanumérico",1,"1
"
"Causas de la discriminación. Por otra situación","PM9_5_5_8","Alfanumérico",1,"2
"
"Causas de la discriminación. Por otra situación","PM9_5_5_8","Alfanumérico",1,"9
"
"Situaciones de discriminación. Le interrogue o detenga la policía sin razón alguna","PM9_4_6","Alfanumérico",1,"1
"
